"file_title","course_name","section_number","section_name","filename","filesize","file_path","file_timestamp"
"PARED ALVEOLAR","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344728"
"PARED ALVEOLAR","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344728"
"QUIMIORECEPTORES","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","QUIMIRECEPTORES.png","759498","72/d4/72d420e90188c6914daf91af1dd6396d3778b9e3","1686858668"
"QUIMIORECEPTORES","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","QUIMIRECEPTORES.png","759498","72/d4/72d420e90188c6914daf91af1dd6396d3778b9e3","1686858668"
"REGULACIÓN","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","REGULACION.png","221474","0b/ce/0bceeb662661f538d0b393f6a62c08571d23cebd","1686858641"
"REGULACIÓN","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","REGULACION.png","221474","0b/ce/0bceeb662661f538d0b393f6a62c08571d23cebd","1686858641"
"SOLUCIONES RESPIRATORIO","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","SOLUCIONES RESPIRATORIO.pdf","99493","2f/19/2f19c26b21fcb7daf8230cb55d58a2f2af6f74e9","1666343862"
"SOLUCIONES RESPIRATORIO","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","SOLUCIONES RESPIRATORIO.pdf","99493","2f/19/2f19c26b21fcb7daf8230cb55d58a2f2af6f74e9","1666343862"
"TRANSPORTE DE GASES","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES 2.pdf","318481","d8/92/d892ad007f7eba587cd00eaced4a2272935d3d7f","1666344754"
"TRANSPORTE DE GASES","Fisiología Vet 1ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES 2.pdf","318481","d8/92/d892ad007f7eba587cd00eaced4a2272935d3d7f","1666344754"
"ELECTROCARDIOGRAMA","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","ELECTRO 1.jpg","104140","f2/a5/f2a594633cd963cf18c71e41796ac9c7801b2ae0","1669893240"
"ELECTROCARDIOGRAMA","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","ELECTRO 1.jpg","104140","f2/a5/f2a594633cd963cf18c71e41796ac9c7801b2ae0","1669893240"
"IMAGENES CARDIO","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","fisiologia cardiaca imagenes.pptx","7068140","27/a3/27a3ff7e12259b2e247625f3bd529ae87fc280da","1669893492"
"IMAGENES CARDIO","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","fisiologia cardiaca imagenes.pptx","7068140","27/a3/27a3ff7e12259b2e247625f3bd529ae87fc280da","1669893492"
"SISTEMA MARCAPASOS","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","NODULOS.jpg","45311","34/32/343226a5269c2deedc2dfd7311433b15f8ed003c","1669893193"
"SISTEMA MARCAPASOS","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","NODULOS.jpg","45311","34/32/343226a5269c2deedc2dfd7311433b15f8ed003c","1669893193"
"SOLUCIONES CARDIO","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","soluciones cardiaco.pdf","101430","2e/53/2e53b1c668e00864f08557736ced19feda3cb051","1672077674"
"SOLUCIONES CARDIO","Fisiología Vet 1ºC","3","CARDIACO - TEMA 3","soluciones cardiaco.pdf","101430","2e/53/2e53b1c668e00864f08557736ced19feda3cb051","1672077674"
"ESQUEMA SINAPSIS","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SINAPSIS.jpg","152226","1a/8c/1a8c723a8d82fb99d623f990d2010d06fd6d9049","1669891825"
"ESQUEMA SINAPSIS","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SINAPSIS.jpg","152226","1a/8c/1a8c723a8d82fb99d623f990d2010d06fd6d9049","1669891825"
"POTENCIAL DE ACCIÓN","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","POTENCIAL DE ACCIÓN.pdf","1175324","14/c4/14c435982014b7ce90fcd60f0fcee290df51c6b1","1686932252"
"POTENCIAL DE ACCIÓN","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","POTENCIAL DE ACCIÓN.pdf","1175324","14/c4/14c435982014b7ce90fcd60f0fcee290df51c6b1","1686932252"
"SARCOMERO","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","muscular-esqueletico-filamento-grueso.png","201075","24/eb/24eb0db562cb2a106c18f90d6cb7ca4acd71b15c","1669891118"
"SARCOMERO","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","muscular-esqueletico-filamento-grueso.png","201075","24/eb/24eb0db562cb2a106c18f90d6cb7ca4acd71b15c","1669891118"
"SOLUCIONES SN Y MUSCULAR","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SOLUCIONES SN Y MUSCULAR.pdf","107110","6e/06/6e06c399568a6a8e255e3354152f1e4357c8d505","1672077707"
"SOLUCIONES SN Y MUSCULAR","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SOLUCIONES SN Y MUSCULAR.pdf","107110","6e/06/6e06c399568a6a8e255e3354152f1e4357c8d505","1672077707"
"TIPOS MUSCULOS","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","TIPOS MÚSCULOS.emf","8531464","eb/10/eb10593c80bf343030e77cb64e66164813e8fafa","1669893392"
"TIPOS MUSCULOS","Fisiología Vet 1ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","TIPOS MÚSCULOS.emf","8531464","eb/10/eb10593c80bf343030e77cb64e66164813e8fafa","1669893392"
"GRUPOS SANGUÍNEOS","Fisiología Vet 1ºC","5","SEMINARIOS","GRUPOS SANGUÍNEOS FISIOLOGIA VETERINARIA.pdf","2353161","92/f1/92f11e7ff3125d6aced2fccbf45ca082ee86acf5","1678187453"
"GRUPOS SANGUÍNEOS","Fisiología Vet 1ºC","5","SEMINARIOS","GRUPOS SANGUÍNEOS FISIOLOGIA VETERINARIA.pdf","2353161","92/f1/92f11e7ff3125d6aced2fccbf45ca082ee86acf5","1678187453"
"ORGANOS DE LOS SENTIDOS","Fisiología Vet 1ºC","5","SEMINARIOS","organos de los sentidos II.pdf","37941712","7b/99/7b995ebaf986aa9e93896611968330300cf643da","1672077922"
"ORGANOS DE LOS SENTIDOS","Fisiología Vet 1ºC","5","SEMINARIOS","organos de los sentidos II.pdf","37941712","7b/99/7b995ebaf986aa9e93896611968330300cf643da","1672077922"
"SEMINARIO PARTO","Fisiología Vet 1ºC","5","SEMINARIOS","Fisiologia del parto. Alumnos.pdf","1181221","ce/a4/cea4f0e38ecd87de3383d06d5a278d5c3e42b209","1714995666"
"SEMINARIO PARTO","Fisiología Vet 1ºC","5","SEMINARIOS","Fisiologia del parto. Alumnos.pdf","1181221","ce/a4/cea4f0e38ecd87de3383d06d5a278d5c3e42b209","1714995666"
"SISTEMA LINFÁTICO","Fisiología Vet 1ºC","5","SEMINARIOS","SEMINARIO 2. SISTEMA LINFÁTICO.pdf","596141","ca/39/ca39ffa1170d6895f31c1fc93f0c62da57852a8e","1686990278"
"SISTEMA LINFÁTICO","Fisiología Vet 1ºC","5","SEMINARIOS","SEMINARIO 2. SISTEMA LINFÁTICO.pdf","596141","ca/39/ca39ffa1170d6895f31c1fc93f0c62da57852a8e","1686990278"
"TRANSPORTE MEMBRANA","Fisiología Vet 1ºC","5","SEMINARIOS","SEMINARIO 1. MEMBRANA PLASMÁTICA.pdf","1577279","55/82/558289ecef5a9d8905933e18e325f57691b5b65c","1686990318"
"TRANSPORTE MEMBRANA","Fisiología Vet 1ºC","5","SEMINARIOS","SEMINARIO 1. MEMBRANA PLASMÁTICA.pdf","1577279","55/82/558289ecef5a9d8905933e18e325f57691b5b65c","1686990318"
"CASCADA  COAGULACION ESQUEMA 2","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 2.jpg","72393","51/70/517027e6837b152d64fc8c9298fabdd78cc542fa","1665082783"
"CASCADA  COAGULACION ESQUEMA 2","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 2.jpg","72393","51/70/517027e6837b152d64fc8c9298fabdd78cc542fa","1665082783"
"CASCADA COAGULACION ESQUEMA 1","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 1.jfif","37734","2e/24/2e24e9ddc14de38601549f89dd1da0c38d36a80f","1665082763"
"CASCADA COAGULACION ESQUEMA 1","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","CASCADA GOAGULACION 1.jfif","37734","2e/24/2e24e9ddc14de38601549f89dd1da0c38d36a80f","1665082763"
"METABOLISMO GRUPO HEMO","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","METABOLISMO HEMO.jpg","139026","d1/c5/d1c5a63ef2fb782db4bf499c115ec5f9565cccf5","1666344246"
"METABOLISMO GRUPO HEMO","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","METABOLISMO HEMO.jpg","139026","d1/c5/d1c5a63ef2fb782db4bf499c115ec5f9565cccf5","1666344246"
"SOLUCIONES MEDIO INTERNO","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","SOLUCIONES MEDIO INTERNO.pdf","114727","f2/0a/f20a6e89cf83b5fdf91c7bcfb6e17ca943c81723","1688060625"
"SOLUCIONES MEDIO INTERNO","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","SOLUCIONES MEDIO INTERNO.pdf","114727","f2/0a/f20a6e89cf83b5fdf91c7bcfb6e17ca943c81723","1688060625"
"SOLUCIONES MEDIO INTERNO Y HEMATOLOGIA","Fisiología Veterinaria  2ºC","1","MEDIO INTERNO Y HEMATOLOGIA - TEMA 1","SOLUCIONES MEDIO INTERNO Y HEMATOLOGIA.pdf","114612","4f/c6/4fc640ead46b20fcedcd05a4001e9005d28cf731","1665082176"
"DIAPOSITIVAS COMPLETAS RESPIRATORIO - TEMA 2","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","SISTEMA RESPIRATORIO 2018-2019.pdf","5661967","eb/d4/ebd4e400d9e05319a6483022a60131dcc6ee7c04","1666343469"
"DIAPOSITIVAS COMPLETAS RESPIRATORIO - TEMA 2","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","SISTEMA RESPIRATORIO 2018-2019.pdf","5661967","eb/d4/ebd4e400d9e05319a6483022a60131dcc6ee7c04","1666343469"
"DIFUSIÓN DE GASES","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344644"
"DIFUSIÓN DE GASES","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344644"
"EFECTO BOHR-HALDANE","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","Imagen1.png","249206","8c/06/8c069f48692bbcc39f9ab17409a58112f7777c0d","1686810800"
"EFECTO BOHR-HALDANE","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","Imagen1.png","249206","8c/06/8c069f48692bbcc39f9ab17409a58112f7777c0d","1686810800"
"MECANICA VENTILATORIA","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILATORIA.jpg","177049","2a/bb/2abbc00269828ab36137fb1e4646b90394d87d79","1666344127"
"MECANICA VENTILATORIA","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILACION.pdf","359438","4f/ad/4fad659616118166785dad3cd8a6f7a91156a5fa","1666344785"
"MECANICA VENTILATORIA","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILATORIA.jpg","177049","2a/bb/2abbc00269828ab36137fb1e4646b90394d87d79","1666344127"
"MECANICA VENTILATORIA","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","MECANICA VENTILACION.pdf","359438","4f/ad/4fad659616118166785dad3cd8a6f7a91156a5fa","1666344785"
"NUCLEOS RESPIRATORIOS","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","NUCLEOS RESPIRATORIOS.png","280354","31/8d/318d777abee72fcca6e1602ee022c89d6680b7a9","1686858695"
"NUCLEOS RESPIRATORIOS","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","NUCLEOS RESPIRATORIOS.png","280354","31/8d/318d777abee72fcca6e1602ee022c89d6680b7a9","1686858695"
"PARED ALVEOLAR","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344728"
"PARED ALVEOLAR","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES.pdf","343446","cc/dc/ccdc323b06d241f5c975f8d5f36a1dd8d89b4199","1666344728"
"QUIMIORECEPTORES","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","QUIMIRECEPTORES.png","759498","72/d4/72d420e90188c6914daf91af1dd6396d3778b9e3","1686858668"
"QUIMIORECEPTORES","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","QUIMIRECEPTORES.png","759498","72/d4/72d420e90188c6914daf91af1dd6396d3778b9e3","1686858668"
"REGULACIÓN","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","REGULACION.png","221474","0b/ce/0bceeb662661f538d0b393f6a62c08571d23cebd","1686858641"
"REGULACIÓN","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","REGULACION.png","221474","0b/ce/0bceeb662661f538d0b393f6a62c08571d23cebd","1686858641"
"SOLUCIONES RESPIRATORIO","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","SOLUCIONES RESPIRATORIO.pdf","99493","2f/19/2f19c26b21fcb7daf8230cb55d58a2f2af6f74e9","1666343862"
"SOLUCIONES RESPIRATORIO","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","SOLUCIONES RESPIRATORIO.pdf","99493","2f/19/2f19c26b21fcb7daf8230cb55d58a2f2af6f74e9","1666343862"
"TRANSPORTE DE GASES","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES 2.pdf","318481","d8/92/d892ad007f7eba587cd00eaced4a2272935d3d7f","1666344754"
"TRANSPORTE DE GASES","Fisiología Veterinaria  2ºC","2","RESPIRATORIO. TEMA 2","DIFUCIÓN GASES 2.pdf","318481","d8/92/d892ad007f7eba587cd00eaced4a2272935d3d7f","1666344754"
"ELECTROCARDIOGRAMA","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","ELECTRO 1.jpg","104140","f2/a5/f2a594633cd963cf18c71e41796ac9c7801b2ae0","1669893240"
"ELECTROCARDIOGRAMA","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","ELECTRO 1.jpg","104140","f2/a5/f2a594633cd963cf18c71e41796ac9c7801b2ae0","1669893240"
"IMAGENES CARDIO","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","fisiologia cardiaca imagenes.pptx","7068140","27/a3/27a3ff7e12259b2e247625f3bd529ae87fc280da","1669893492"
"IMAGENES CARDIO","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","fisiologia cardiaca imagenes.pptx","7068140","27/a3/27a3ff7e12259b2e247625f3bd529ae87fc280da","1669893492"
"SISTEMA MARCAPASOS","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","NODULOS.jpg","45311","34/32/343226a5269c2deedc2dfd7311433b15f8ed003c","1669893193"
"SISTEMA MARCAPASOS","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","NODULOS.jpg","45311","34/32/343226a5269c2deedc2dfd7311433b15f8ed003c","1669893193"
"SOLUCIONES CARDIO","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","soluciones cardiaco.pdf","101430","2e/53/2e53b1c668e00864f08557736ced19feda3cb051","1672077674"
"SOLUCIONES CARDIO","Fisiología Veterinaria  2ºC","3","CARDIACO - TEMA 3","soluciones cardiaco.pdf","101430","2e/53/2e53b1c668e00864f08557736ced19feda3cb051","1672077674"
"ESQUEMA SINAPSIS","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SINAPSIS.jpg","152226","1a/8c/1a8c723a8d82fb99d623f990d2010d06fd6d9049","1669891825"
"ESQUEMA SINAPSIS","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SINAPSIS.jpg","152226","1a/8c/1a8c723a8d82fb99d623f990d2010d06fd6d9049","1669891825"
"POTENCIAL DE ACCIÓN","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","POTENCIAL DE ACCIÓN.pdf","1175324","14/c4/14c435982014b7ce90fcd60f0fcee290df51c6b1","1686932252"
"POTENCIAL DE ACCIÓN","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","POTENCIAL DE ACCIÓN.pdf","1175324","14/c4/14c435982014b7ce90fcd60f0fcee290df51c6b1","1686932252"
"SARCOMERO","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","muscular-esqueletico-filamento-grueso.png","201075","24/eb/24eb0db562cb2a106c18f90d6cb7ca4acd71b15c","1669891118"
"SARCOMERO","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","muscular-esqueletico-filamento-grueso.png","201075","24/eb/24eb0db562cb2a106c18f90d6cb7ca4acd71b15c","1669891118"
"SOLUCIONES SN Y MUSCULAR","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SOLUCIONES SN Y MUSCULAR.pdf","107110","6e/06/6e06c399568a6a8e255e3354152f1e4357c8d505","1672077707"
"SOLUCIONES SN Y MUSCULAR","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","SOLUCIONES SN Y MUSCULAR.pdf","107110","6e/06/6e06c399568a6a8e255e3354152f1e4357c8d505","1672077707"
"TIPOS MUSCULOS","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","TIPOS MÚSCULOS.emf","8531464","eb/10/eb10593c80bf343030e77cb64e66164813e8fafa","1669893392"
"TIPOS MUSCULOS","Fisiología Veterinaria  2ºC","4","SISTEMA NERVIOSO Y MUSCULAR - TEMA 4","TIPOS MÚSCULOS.emf","8531464","eb/10/eb10593c80bf343030e77cb64e66164813e8fafa","1669893392"
"APUNTES RENAL","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","Fisiología-del-Aparato-renal II.pdf","21820532","1d/b3/1db338fe2d5efde89be0367eb241ba230f34ee0e","1614598846"
"ESQUEMA RESUMEN RENAL","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","RENAL 3_contraseña.pdf","2505788","0e/df/0edfa69f2d692aec02b1ddaac0c6c86aa02e9d6c","1614598024"
"FICHAS RENAL","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","FICHAS RENAL.pdf","3473566","c3/42/c34206da1609558c1c62ae0a9360f469400541c8","1677837960"
"MAGISTRAL RENAL I","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","Excretor I.pdf","4391829","10/82/10821e57aa4154433bb68c1c8798b645ec2e2647","1614182897"
"MAGISTRAL RENAL II","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","Excretor II.pdf","4130355","5f/c4/5fc4126d0a14ffffb45da81d87cd5a9c48f28a8a","1614183036"
"MAGISTRAL RENAL III","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","Excretor III.pdf","2234684","7c/76/7c766e97b38c8ad21659230336e2b1bbfaa04433","1614183078"
"MAGISTRAL RENAL IV","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","Excretor IV.pdf","3118831","3d/34/3d34efa574e54b384e6cdd5b8eb6099231f52ece","1614183115"
"MAGISTRAL RENAL V","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","Excretor V.pdf","2096261","5d/85/5d8568f8aea23ef4dff63d9cb2540f8fc266dc41","1614183142"
"MAPA CONCEPTUAL  NEFRONA","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","MAPA CONCEPTUAL RENAL.png","1498888","c6/45/c645edd3f0bef196771790508a7723532d8e1160","1677838651"
"SOLUCIONES RENAL","Fisiología Veterinaria  2ºC","5","RENAL. TEMA 5","SOLUCIONES RENAL.pdf","101839","51/6e/516e52309fe46775623cee2783a62cd6e18d59ce","1677837674"
"APUNTES DIGESTIVO II","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","Digestión-y-Absorción-de-Nutriente.pdf","4422553","f7/59/f75982ea469b889cdc21a2f8b1a94e0bd983453d","1615373054"
"APUNTES DIGRSTIVO I","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","Aparato-Digestivo-2.pdf","16456584","47/7d/477da857f6f943dac0d48f5791954d15090ed2a4","1615373029"
"CONTROL VACIADO GÁSTRICO","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","CONTROL VACIADO GÁSTRICO.png","238051","f2/f4/f2f4f680d7e90c40771a8bfdec9d77160d7af797","1687336286"
"DEFECACION","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","DEFECACIÓN.png","215599","91/1d/911d460706fb43937deb66a211d705cf1e41e3f1","1687423867"
"DIGESTIÓN Y ABSORCIÓN DE NUTRIENTES","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","digestion y adroción de nutriente.png","98178","4e/8b/4e8b3c9c82e6c2119d76af86727b5a34cce3b077","1687423912"
"ESQUEMAS DIGESTIVO","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","DIBUJOS SISTEMA DIGESTIVO.pdf","1835781","45/69/4569271efc54d21bd658bb571b63f223b136521f","1614183598"
"ESTÓMAGO PROXIMAL Y DISTAL","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","ESTOMAGO PROXIMAL Y DISTAL.png","197372","5b/1f/5b1f07cb6ffeb0d00d62f06da6bb1032f55626ea","1687335815"
"MAGISTRAL DIGESTIVO I","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","SISTEMA%20DIGESTIVO.%20GENERALIDADES.pdf","1527659","d6/6b/d66bbd2b6f506fe5071c144a87fd8e253f2e0cc6","1614183463"
"MAGISTRAL DIGESTIVO II","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","SISTEMA DIGESTIVO. CONTROL GEENRAL. DIGESTIÓN PREGÁSTRICA.pdf","2306915","bf/02/bf024c00022e46bd4c6742cb638e0d6e072e9a00","1614183502"
"MAGISTRAL DIGESTIVO III","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","SISTEMA%20DIGESTIVO.%20FISIOLOGÍA%20GÁSTRICA,%20INTESTINAL,%20HEPÁTICA%20Y%20PANCREÁTICA.pdf","4923985","b1/3c/b13c4147c7683e9602d76a19a21d150547e80f13","1614183533"
"MAGISTRAL DIGESTIVO IV","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","SISTEMA DIGESTIVO. DIGESTIÓN Y ABSORCIÓN DE NUTRIENTES.pdf","4144489","83/2c/832c1c1a7c04c03338dcb6b6340d3038533dfd62","1614183562"
"PRODUCCIÓN DE HCl","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","PRODUCCIÓN HCl.png","454971","5f/70/5f701d25dddea10b230422189b9c968d520d9a69","1687423955"
"SOLUCIONES DIGESTIVO","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","SOLUCIONES DIGESTIVO.pdf","106580","41/49/41498d1c55786298b5da1397d729f43e00eb9aa1","1677844745"
"TEST DIGESTIVO","Fisiología Veterinaria  2ºC","6","DIGESTIVO. TEMA 6","Fisiologia 3º parcial - DIGESTIVO .pdf","2090901","5e/98/5e98a43e6ed245f206ef6f264958b85f1fc8d777","1615116076"
"ADRENAL","Fisiología Veterinaria  2ºC","7","ENDOCRINO. TEMA 7","ENDOCRINO 5.pptx","13259145","35/69/3569e6a23dd97a362458353cc90fc678c245591c","1619606166"
"APUNTES ENCODRINO GENERAL","Fisiología Veterinaria  2ºC","7","ENDOCRINO. TEMA 7","Sistema-endocrino.pdf","8646822","d5/6b/d56b4a33b22a7a52f0cb6548bdc0624ed04c507c","1620820349"
"APUNTES ENDOCRINO SUPRARRENALES","Fisiología Veterinaria  2ºC","7","ENDOCRINO. TEMA 7","Glándula adrenal.pdf","6413412","6c/c6/6cc6ae778d8e96e9c5f428b03a07b8766dead8e4","1620820409"
"APUNTES ENDOCRINO TIROIDES","Fisiología Veterinaria  2ºC","7","ENDOCRINO. TEMA 7","Glándula tiroides.pdf","3896968","a7/a9/a7a936e7dded2807ec8c947cd059433c1ab52343","1620820380"
"COMUNICACION HIPOTALAMO-HPOFISIS","Fisiología Veterinaria  2ºC","7","ENDOCRINO. TEMA 7","hipotalamo-hipofisis.png","62067","e5/02/e5026b9e186515d2d71b15130489e2f9180d9f8c","1742897605"
"EJE HIPOTALAMICO-HIPOFISIARIO","Fisiología Veterinaria  2ºC","7","ENDOCRINO. TEMA 7","ENDOCRINO 2.pptx","28574278","ea/5a/ea5a41a6d07495a33620c36f6cc6c99daaa3a412","1619606482"
"FICHAS ENDOCRINO","Fisiología Veterinaria  2ºC","7","ENDOCRINO. TEMA 7","Fichas endocrino.pdf","8723471","29/43/2943bece727908eefb6bb163dd5d97ba5a752787","1680721894"
